"Any","Mes","Dia","Hora","Id_Instal","Nivell_LAeq_1h"
"2015","03","28","10:00","391","71.3"
"2015","03","28","11:00","391","70.4"
"2015","03","28","12:00","391","70.6"
"2015","03","28","13:00","391","71.7"
"2015","03","28","14:00","391","71.0"
"2015","03","28","15:00","391","69.7"
"2015","03","28","16:00","391","70.8"
"2015","03","28","17:00","391","72.1"
"2015","03","28","18:00","391","70.3"
"2015","03","28","19:00","391","70.4"
"2015","03","28","20:00","391","70.4"
"2015","03","28","21:00","391","76.5"
"2015","03","28","22:00","391","69.2"
"2015","03","28","23:00","391","69.8"
"2015","03","29","0:00","391","67.3"
"2015","03","29","1:00","391","66.5"
"2015","03","29","2:00","391","65.6"
"2015","03","29","3:00","391","64.0"
"2015","03","29","4:00","391","64.1"
"2015","03","29","5:00","391","62.5"
"2015","03","29","6:00","391","63.3"
"2015","03","29","7:00","391","64.5"
"2015","03","29","8:00","391","65.0"
"2015","03","29","9:00","391","66.6"
"2015","03","29","10:00","391","67.5"
"2015","03","29","11:00","391","69.9"
"2015","03","29","12:00","391","69.3"
"2015","03","29","13:00","391","71.2"
"2015","03","29","14:00","391","71.2"
"2015","03","29","15:00","391","68.8"
"2015","03","29","16:00","391","68.8"
"2015","03","29","17:00","391","69.3"
"2015","03","29","18:00","391","79.0"
"2015","03","29","19:00","391","71.2"
"2015","03","29","20:00","391","77.9"
"2015","03","29","21:00","391","70.1"
"2015","03","29","22:00","391","68.4"
"2015","03","29","23:00","391","67.5"
"2015","03","30","0:00","391","65.8"
"2015","03","30","1:00","391","62.6"
"2015","03","30","2:00","391","63.1"
"2015","03","30","3:00","391","60.4"
"2015","03","30","4:00","391","60.7"
"2015","03","30","5:00","391","63.4"
"2015","03","30","6:00","391","67.4"
"2015","03","30","7:00","391","73.1"
"2015","03","30","8:00","391","73.5"
"2015","03","30","9:00","391","73.5"
"2015","03","30","10:00","391","71.7"
"2015","03","30","11:00","391","71.4"
"2015","03","30","12:00","391","73.5"
"2015","03","30","13:00","391","73.7"
"2015","03","30","14:00","391","72.1"
"2015","03","30","15:00","391","72.2"
"2015","03","30","16:00","391","72.0"
"2015","03","30","17:00","391","71.9"
"2015","03","30","18:00","391","72.9"
"2015","03","30","19:00","391","72.5"
"2015","03","30","20:00","391","71.8"
"2015","03","30","21:00","391","71.5"
"2015","03","30","22:00","391","69.8"
"2015","03","30","23:00","391","66.0"
"2015","03","31","0:00","391","66.0"
"2015","03","31","1:00","391","65.0"
"2015","03","31","2:00","391","62.3"
"2015","03","31","3:00","391","60.7"
"2015","03","31","4:00","391","61.5"
"2015","03","31","5:00","391","63.8"
"2015","03","31","6:00","391","68.2"
"2015","03","31","7:00","391","71.4"
"2015","03","31","8:00","391","73.8"
"2015","03","31","9:00","391","72.8"
"2015","03","31","10:00","391","73.1"
"2015","03","31","11:00","391","74.5"
"2015","03","31","12:00","391","73.3"
"2015","03","31","13:00","391","74.1"
"2015","03","31","14:00","391","74.1"
"2015","03","31","15:00","391","72.6"
"2015","03","31","16:00","391","75.3"
"2015","03","31","17:00","391","71.8"
"2015","03","31","18:00","391","73.3"
"2015","03","31","19:00","391","72.8"
"2015","03","31","20:00","391","72.6"
"2015","03","31","21:00","391","71.8"
"2015","03","31","22:00","391","70.2"
"2015","03","31","23:00","391","68.0"
"2015","04","01","0:00","391","67.9"
"2015","04","01","1:00","391","65.4"
"2015","04","01","2:00","391","64.2"
"2015","04","01","3:00","391","64.8"
"2015","04","01","4:00","391","63.2"
"2015","04","01","5:00","391","64.0"
"2015","04","01","6:00","391","68.0"
"2015","04","01","7:00","391","71.6"
"2015","04","01","8:00","391","73.3"
"2015","04","01","9:00","391","72.4"
"2015","04","01","10:00","391","72.1"
"2015","04","01","11:00","391","71.7"
"2015","04","01","12:00","391","71.7"
"2015","04","01","13:00","391","72.7"
"2015","04","01","14:00","391","72.5"
"2015","04","01","15:00","391","73.0"
"2015","04","01","16:00","391","72.3"
"2015","04","01","17:00","391","74.4"
"2015","04","01","18:00","391","73.7"
"2015","04","01","19:00","391","73.9"
"2015","04","01","20:00","391","71.7"
"2015","04","01","21:00","391","72.5"
"2015","04","01","22:00","391","69.4"
"2015","04","01","23:00","391","68.6"
"2015","04","02","0:00","391","67.3"
"2015","04","02","1:00","391","64.6"
"2015","04","02","2:00","391","62.8"
"2015","04","02","3:00","391","61.9"
"2015","04","02","4:00","391","61.7"
"2015","04","02","5:00","391","63.9"
"2015","04","02","6:00","391","67.7"
"2015","04","02","7:00","391","71.3"
"2015","04","02","8:00","391","72.4"
"2015","04","02","9:00","391","72.2"
"2015","04","02","10:00","391","72.1"
"2015","04","02","11:00","391","71.9"
"2015","04","02","12:00","391","71.0"
"2015","04","02","13:00","391","74.0"
"2015","04","02","14:00","391","73.0"
"2015","04","02","15:00","391","71.3"
"2015","04","02","16:00","391","70.9"
"2015","04","02","17:00","391","72.4"
"2015","04","02","18:00","391","72.3"
"2015","04","02","19:00","391","71.3"
"2015","04","02","20:00","391","70.8"
"2015","04","02","21:00","391","70.0"
"2015","04","02","22:00","391","69.1"
"2015","04","02","23:00","391","67.7"
"2015","04","03","0:00","391","65.9"
"2015","04","03","1:00","391","64.8"
"2015","04","03","2:00","391","64.2"
"2015","04","03","3:00","391","62.8"
"2015","04","03","4:00","391","60.4"
"2015","04","03","5:00","391","61.1"
"2015","04","03","6:00","391","64.2"
"2015","04","03","7:00","391","64.3"
"2015","04","03","8:00","391","65.2"
"2015","04","03","9:00","391","66.8"
"2015","04","03","10:00","391","67.2"
"2015","04","03","11:00","391","68.4"
"2015","04","03","12:00","391","68.8"
"2015","04","03","13:00","391","68.8"
"2015","04","03","14:00","391","69.2"
"2015","04","03","15:00","391","67.5"
"2015","04","03","16:00","391","68.1"
"2015","04","03","17:00","391","68.2"
"2015","04","03","18:00","391","68.4"
"2015","04","03","19:00","391","69.9"
"2015","04","03","20:00","391","68.9"
"2015","04","03","21:00","391","68.8"
"2015","04","03","22:00","391","67.1"
"2015","04","03","23:00","391","67.2"
"2015","04","04","0:00","391","67.3"
"2015","04","04","1:00","391","62.7"
"2015","04","04","2:00","391","63.1"
"2015","04","04","3:00","391","62.6"
"2015","04","04","4:00","391","60.4"
"2015","04","04","5:00","391","61.7"
"2015","04","04","6:00","391","64.4"
"2015","04","04","7:00","391","65.6"
"2015","04","04","8:00","391","66.3"
"2015","04","04","9:00","391","67.4"
"2015","04","04","10:00","391","68.0"
"2015","04","04","11:00","391","68.8"
"2015","04","04","12:00","391","68.8"
"2015","04","04","13:00","391","69.1"
"2015","04","04","14:00","391","69.1"
"2015","04","04","15:00","391","67.7"
"2015","04","04","16:00","391","68.4"
"2015","04","04","17:00","391","68.6"
"2015","04","04","18:00","391","69.4"
"2015","04","04","19:00","391","69.3"
"2015","04","04","20:00","391","68.9"
"2015","04","04","21:00","391","68.8"
"2015","04","04","22:00","391","67.6"
"2015","04","04","23:00","391","66.1"
"2015","04","05","0:00","391","66.0"
"2015","04","05","1:00","391","64.5"
"2015","04","05","2:00","391","62.7"
"2015","04","05","3:00","391","62.1"
"2015","04","05","4:00","391","60.0"
"2015","04","05","5:00","391","60.2"
"2015","04","05","6:00","391","62.8"
"2015","04","05","7:00","391","63.1"
"2015","04","05","8:00","391","64.3"
"2015","04","05","9:00","391","66.5"
"2015","04","05","10:00","391","67.0"
"2015","04","05","11:00","391","67.5"
"2015","04","05","12:00","391","69.6"
"2015","04","05","13:00","391","71.0"
"2015","04","05","14:00","391","69.2"
"2015","04","05","15:00","391","66.7"
"2015","04","05","16:00","391","68.0"
"2015","04","05","17:00","391","68.8"
"2015","04","05","18:00","391","69.8"
"2015","04","05","19:00","391","69.7"
"2015","04","05","20:00","391","69.5"
"2015","04","05","21:00","391","68.9"
"2015","04","05","22:00","391","69.5"
"2015","04","05","23:00","391","66.7"
"2015","04","06","0:00","391","65.6"
"2015","04","06","1:00","391","63.3"
"2015","04","06","2:00","391","62.0"
"2015","04","06","3:00","391","61.1"
"2015","04","06","4:00","391","65.1"
"2015","04","06","5:00","391","60.0"
"2015","04","06","6:00","391","63.4"
"2015","04","06","7:00","391","64.2"
"2015","04","06","8:00","391","66.4"
"2015","04","06","9:00","391","66.2"
"2015","04","06","10:00","391","67.5"
"2015","04","06","11:00","391","68.3"
"2015","04","06","12:00","391","69.2"
"2015","04","06","13:00","391","70.1"
"2015","04","06","14:00","391","73.2"
"2015","04","06","15:00","391","68.3"
"2015","04","06","16:00","391","68.8"
"2015","04","06","17:00","391","69.9"
"2015","04","06","18:00","391","70.4"
"2015","04","06","19:00","391","70.3"
"2015","04","06","20:00","391","70.3"
"2015","04","06","21:00","391","70.3"
"2015","04","06","22:00","391","69.5"
"2015","04","06","23:00","391","67.3"
"2015","04","07","0:00","391","65.7"
"2015","04","07","1:00","391","62.8"
"2015","04","07","2:00","391","59.7"
"2015","04","07","3:00","391","59.5"
"2015","04","07","4:00","391","60.1"
"2015","04","07","5:00","391","63.9"
"2015","04","07","6:00","391","72.2"
"2015","04","07","7:00","391","72.6"
"2015","04","07","8:00","391","73.5"
"2015","04","07","9:00","391","74.4"
"2015","04","07","10:00","391","72.4"
"2015","04","07","11:00","391","71.8"
"2015","04","07","12:00","391","72.1"
"2015","04","07","13:00","391","75.6"
"2015","04","07","14:00","391","73.4"
"2015","04","07","15:00","391","73.2"
"2015","04","07","16:00","391","72.7"
"2015","04","07","17:00","391","76.3"
"2015","04","07","18:00","391","73.5"
"2015","04","07","19:00","391","74.8"
"2015","04","07","20:00","391","73.9"
"2015","04","07","21:00","391","72.2"
"2015","04","07","22:00","391","70.7"
"2015","04","07","23:00","391","67.3"
"2015","04","08","0:00","391","66.7"
"2015","04","08","1:00","391","64.2"
"2015","04","08","2:00","391","59.6"
"2015","04","08","3:00","391","60.7"
"2015","04","08","4:00","391","67.8"
"2015","04","08","5:00","391","64.8"
"2015","04","08","6:00","391","68.4"
"2015","04","08","7:00","391","72.4"
"2015","04","08","8:00","391","73.8"
"2015","04","08","9:00","391","74.2"
"2015","04","08","10:00","391","75.2"
"2015","04","08","11:00","391","72.7"
"2015","04","08","12:00","391","72.1"
"2015","04","08","13:00","391","76.8"
"2015","04","08","14:00","391","73.0"
"2015","04","08","15:00","391","72.9"
"2015","04","08","16:00","391","72.7"
"2015","04","08","17:00","391","76.2"
"2015","04","08","18:00","391","72.8"
"2015","04","08","19:00","391","73.4"
"2015","04","08","20:00","391","72.8"
"2015","04","08","21:00","391","72.2"
"2015","04","08","22:00","391","71.3"
"2015","04","08","23:00","391","68.6"
"2015","04","09","0:00","391","67.0"
"2015","04","09","1:00","391","65.6"
"2015","04","09","2:00","391","61.4"
"2015","04","09","3:00","391","60.6"
"2015","04","09","4:00","391","61.2"
"2015","04","09","5:00","391","64.3"
"2015","04","09","6:00","391","68.4"
"2015","04","09","7:00","391","72.9"
"2015","04","09","8:00","391","73.6"
"2015","04","09","9:00","391","73.3"
"2015","04","09","10:00","391","72.5"
"2015","04","09","11:00","391","72.0"
"2015","04","09","12:00","391","72.3"
"2015","04","09","13:00","391","76.2"
"2015","04","09","14:00","391","74.6"
"2015","04","09","15:00","391","74.9"
"2015","04","09","16:00","391","72.6"
"2015","04","09","17:00","391","72.5"
"2015","04","09","18:00","391","73.1"
"2015","04","09","19:00","391","73.6"
"2015","04","09","20:00","391","73.8"
"2015","04","09","21:00","391","72.7"
"2015","04","09","22:00","391","70.7"
"2015","04","09","23:00","391","69.2"
"2015","04","10","0:00","391","67.5"
"2015","04","10","1:00","391","65.4"
"2015","04","10","2:00","391","63.0"
"2015","04","10","3:00","391","62.2"
"2015","04","10","4:00","391","61.3"
"2015","04","10","5:00","391","64.8"
"2015","04","10","6:00","391","68.7"
"2015","04","10","7:00","391","72.9"
"2015","04","10","8:00","391","73.8"
"2015","04","10","9:00","391","78.8"
"2015","04","10","10:00","391","72.5"
"2015","04","10","11:00","391","72.4"
"2015","04","10","12:00","391","78.6"
"2015","04","10","13:00","391","72.7"
"2015","04","10","14:00","391","75.1"
"2015","04","10","15:00","391","74.2"
"2015","04","10","16:00","391","74.0"
"2015","04","10","17:00","391","74.9"
"2015","04","10","18:00","391","72.8"
"2015","04","10","19:00","391","75.4"
"2015","04","10","20:00","391","72.4"
"2015","04","10","21:00","391","72.7"
"2015","04","10","22:00","391","71.0"
"2015","04","10","23:00","391","70.2"
"2015","04","11","0:00","391","68.8"
"2015","04","11","1:00","391","67.9"
"2015","04","11","2:00","391","66.7"
"2015","04","11","3:00","391","65.0"
"2015","04","11","4:00","391","64.5"
"2015","04","11","5:00","391","63.8"
"2015","04","11","6:00","391","66.0"
"2015","04","11","7:00","391","67.9"
"2015","04","11","8:00","391","69.0"
"2015","04","11","9:00","391","74.0"
"2015","04","11","10:00","391","73.0"
"2015","04","11","11:00","391","70.5"
"2015","04","11","12:00","391","71.3"
"2015","04","11","13:00","391","71.0"
"2015","04","11","14:00","391","71.8"
"2015","04","11","15:00","391","69.9"
"2015","04","11","16:00","391","70.2"
"2015","04","11","17:00","391","70.7"
"2015","04","11","18:00","391","70.3"
"2015","04","11","19:00","391","72.7"
"2015","04","11","20:00","391","74.5"
"2015","04","11","21:00","391","70.6"
"2015","04","11","22:00","391","70.4"
"2015","04","11","23:00","391","69.4"
"2015","04","12","0:00","391","68.0"
"2015","04","12","1:00","391","66.8"
"2015","04","12","2:00","391","65.0"
"2015","04","12","3:00","391","64.2"
"2015","04","12","4:00","391","64.1"
"2015","04","12","5:00","391","65.0"
"2015","04","12","6:00","391","62.9"
"2015","04","12","7:00","391","64.2"
"2015","04","12","8:00","391","66.6"
"2015","04","12","9:00","391","67.0"
"2015","04","12","10:00","391","68.2"
"2015","04","12","11:00","391","74.7"
"2015","04","12","12:00","391","69.6"
"2015","04","12","13:00","391","69.8"
"2015","04","12","14:00","391","70.6"
"2015","04","12","15:00","391","68.9"
"2015","04","12","16:00","391","69.4"
"2015","04","12","17:00","391","69.4"
"2015","04","12","18:00","391","69.9"
"2015","04","12","19:00","391","70.8"
"2015","04","12","20:00","391","72.0"
"2015","04","12","21:00","391","70.4"
"2015","04","12","22:00","391","69.8"
"2015","04","12","23:00","391","67.9"
"2015","04","13","0:00","391","65.4"
"2015","04","13","1:00","391","64.4"
"2015","04","13","2:00","391","59.3"
"2015","04","13","3:00","391","59.5"
"2015","04","13","4:00","391","59.6"
"2015","04","13","5:00","391","63.7"
"2015","04","13","6:00","391","68.0"
"2015","04","13","7:00","391","72.3"
"2015","04","13","8:00","391","73.5"
"2015","04","13","9:00","391","73.4"
"2015","04","13","10:00","391","76.0"
"2015","04","13","11:00","391","72.5"
"2015","04","13","12:00","391","72.1"
"2015","04","13","13:00","391","72.6"
"2015","04","13","14:00","391","73.6"
"2015","04","13","15:00","391","72.8"
"2015","04","13","16:00","391","72.8"
"2015","04","13","17:00","391","72.5"
"2015","04","13","18:00","391","77.8"
"2015","04","13","19:00","391","72.7"
"2015","04","13","20:00","391","76.9"
"2015","04","13","21:00","391","71.6"
"2015","04","13","22:00","391","69.6"
"2015","04","13","23:00","391","68.5"
"2015","04","14","0:00","391","66.5"
"2015","04","14","1:00","391","63.7"
"2015","04","14","2:00","391","61.4"
"2015","04","14","3:00","391","60.0"
"2015","04","14","4:00","391","60.3"
"2015","04","14","5:00","391","63.9"
"2015","04","14","6:00","391","68.1"
"2015","04","14","7:00","391","72.6"
"2015","04","14","8:00","391","73.6"
"2015","04","14","9:00","391","74.0"
"2015","04","14","10:00","391","73.6"
"2015","04","14","11:00","391","71.7"
"2015","04","14","12:00","391","77.1"
"2015","04","14","13:00","391","73.0"
"2015","04","14","14:00","391","72.7"
"2015","04","14","15:00","391","72.9"
"2015","04","14","16:00","391","73.5"
"2015","04","14","17:00","391","73.6"
"2015","04","14","18:00","391","72.4"
"2015","04","14","19:00","391","72.7"
"2015","04","14","20:00","391","72.8"
"2015","04","14","21:00","391","71.6"
"2015","04","14","22:00","391","69.7"
"2015","04","14","23:00","391","68.4"
"2015","04","15","0:00","391","66.2"
"2015","04","15","1:00","391","64.7"
"2015","04","15","2:00","391","62.1"
"2015","04","15","3:00","391","59.8"
"2015","04","15","4:00","391","60.4"
"2015","04","15","5:00","391","64.1"
"2015","04","15","6:00","391","68.4"
"2015","04","15","7:00","391","72.3"
"2015","04","15","8:00","391","73.1"
"2015","04","15","9:00","391","72.9"
"2015","04","15","10:00","391","73.3"
"2015","04","15","11:00","391","74.1"
"2015","04","15","12:00","391","74.1"
"2015","04","15","13:00","391","73.8"
"2015","04","15","14:00","391","73.0"
"2015","04","15","15:00","391","73.3"
"2015","04","15","16:00","391","72.8"
"2015","04","15","17:00","391","72.8"
"2015","04","15","18:00","391","72.6"
"2015","04","15","19:00","391","75.8"
"2015","04","15","20:00","391","73.7"
"2015","04","15","21:00","391","71.5"
"2015","04","15","22:00","391","70.2"
"2015","04","15","23:00","391","68.5"
"2015","05","04","0:00","391","65.0"
"2015","05","04","1:00","391","64.1"
"2015","05","04","2:00","391","60.8"
"2015","05","04","3:00","391","58.5"
"2015","05","04","4:00","391","59.7"
"2015","05","04","5:00","391","63.2"
"2015","05","04","6:00","391","67.7"
"2015","05","04","7:00","391","72.1"
"2015","05","04","8:00","391","73.8"
"2015","05","04","9:00","391","73.3"
"2015","05","04","10:00","391","72.4"
"2015","05","04","11:00","391","72.0"
"2015","05","04","12:00","391","72.1"
"2015","05","04","13:00","391","73.2"
"2015","05","04","14:00","391","74.8"
"2015","05","04","15:00","391","73.0"
"2015","05","04","16:00","391","72.4"
"2015","05","04","17:00","391","72.6"
"2015","05","04","18:00","391","72.5"
"2015","05","04","19:00","391","74.2"
"2015","05","04","20:00","391","73.4"
"2015","05","04","21:00","391","72.9"
"2015","05","04","22:00","391","69.9"
"2015","05","04","23:00","391","66.9"
"2015","05","05","0:00","391","66.4"
"2015","05","05","1:00","391","63.3"
"2015","05","05","2:00","391","61.4"
"2015","05","05","3:00","391","60.1"
"2015","05","05","4:00","391","60.2"
"2015","05","05","5:00","391","63.9"
"2015","05","05","6:00","391","67.8"
"2015","05","05","7:00","391","71.6"
"2015","05","05","8:00","391","73.6"
"2015","05","05","9:00","391","73.3"
"2015","05","05","10:00","391","72.6"
"2015","05","05","11:00","391","72.1"
"2015","05","05","12:00","391","71.9"
"2015","05","05","13:00","391","72.7"
"2015","05","05","14:00","391","73.3"
"2015","05","05","15:00","391","73.0"
"2015","05","05","16:00","391","72.9"
"2015","05","05","17:00","391","73.0"
"2015","05","05","18:00","391","73.1"
"2015","05","05","19:00","391","72.9"
"2015","05","05","20:00","391","73.2"
"2015","05","05","21:00","391","71.9"
"2015","05","05","22:00","391","69.7"
"2015","05","05","23:00","391","68.3"
"2015","05","06","0:00","391","67.8"
"2015","05","06","1:00","391","64.5"
"2015","05","06","2:00","391","61.6"
"2015","05","06","3:00","391","60.2"
"2015","05","06","4:00","391","60.8"
"2015","05","06","5:00","391","63.7"
"2015","05","06","6:00","391","68.4"
"2015","05","06","7:00","391","71.9"
"2015","05","06","8:00","391","77.0"
"2015","05","06","9:00","391","75.5"
"2015","05","06","10:00","391","72.5"
"2015","05","06","11:00","391","72.2"
"2015","05","06","12:00","391","72.2"
"2015","05","06","13:00","391","73.3"
"2015","05","06","14:00","391","74.0"
"2015","05","06","15:00","391","73.1"
"2015","05","06","16:00","391","72.8"
"2015","05","06","17:00","391","75.4"
"2015","05","06","18:00","391","74.7"
"2015","05","06","19:00","391","76.1"
"2015","05","06","20:00","391","75.9"
"2015","05","06","21:00","391","71.2"
"2015","05","06","22:00","391","70.5"
"2015","05","06","23:00","391","69.5"
"2015","05","07","0:00","391","67.4"
"2015","05","07","1:00","391","65.1"
"2015","05","07","2:00","391","62.8"
"2015","05","07","3:00","391","61.6"
"2015","05","07","4:00","391","60.8"
"2015","05","07","5:00","391","63.8"
"2015","05","07","6:00","391","72.3"
"2015","05","07","7:00","391","73.4"
"2015","05","07","8:00","391","73.8"
"2015","05","07","9:00","391","74.3"
"2015","05","07","10:00","391","73.3"
"2015","05","07","11:00","391","72.5"
"2015","05","07","12:00","391","72.3"
"2015","05","07","13:00","391","73.5"
"2015","05","07","14:00","391","73.4"
"2015","05","07","15:00","391","73.3"
"2015","05","07","16:00","391","72.8"
"2015","05","07","17:00","391","72.1"
"2015","05","07","18:00","391","72.9"
"2015","05","07","19:00","391","73.1"
"2015","05","07","20:00","391","73.9"
"2015","05","07","21:00","391","74.2"
"2015","05","07","22:00","391","70.6"
"2015","05","07","23:00","391","72.2"
"2015","05","08","0:00","391","71.5"
"2015","05","08","1:00","391","66.2"
"2015","05","08","2:00","391","63.7"
"2015","05","08","3:00","391","60.9"
"2015","05","08","4:00","391","62.0"
"2015","05","08","5:00","391","63.6"
"2015","05","08","6:00","391","68.1"
"2015","05","08","7:00","391","72.3"
"2015","05","08","8:00","391","73.6"
"2015","05","08","9:00","391","73.6"
"2015","05","08","10:00","391","73.2"
"2015","05","08","11:00","391","72.5"
"2015","05","08","12:00","391","79.9"
"2015","05","08","13:00","391","72.7"
"2015","05","08","14:00","391","76.1"
"2015","05","08","15:00","391","73.0"
"2015","05","08","16:00","391","72.2"
"2015","05","08","17:00","391","73.0"
"2015","05","08","18:00","391","72.0"
"2015","05","08","19:00","391","72.9"
"2015","05","08","20:00","391","72.6"
"2015","05","08","21:00","391","72.8"
"2015","05","08","22:00","391","71.8"
"2015","05","08","23:00","391","69.2"
"2015","05","09","0:00","391","68.2"
"2015","05","09","1:00","391","68.2"
"2015","05","09","2:00","391","65.7"
"2015","05","09","3:00","391","64.6"
"2015","05","09","4:00","391","62.5"
"2015","05","09","5:00","391","62.7"
"2015","05","09","6:00","391","65.6"
"2015","05","09","7:00","391","67.3"
"2015","05","09","8:00","391","70.2"
"2015","05","09","9:00","391","71.2"
"2015","05","09","10:00","391","72.7"
"2015","05","09","11:00","391","70.6"
